"Object Name","Object Type","Location","Cluster Location","SLA Domain","Protected On","Total Local Storage (B)","Total Archive Storage (B)","Local Storage Growth (B/day)","Archive Storage Growth (B/day)"
"ANR-Maps","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-11-11 10:59:16","240316971361.0","0.0","294282452.0","0.0"
"ANR-NForms","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-11-11 10:59:16","38106188520.0","0.0","38058272.0","0.0"
"ANR-NRBSP2010","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-11-11 10:59:16","34822550657.0","0.0","59524351.0","0.0"
"ANR-Proxy","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-11-11 10:59:16","483042196319.0","0.0","354804063.0","0.0"
"ANR-SATURN","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-10 16:28:58","5249706898934.0","0.0","2203529175.0","0.0"
"ANR-SPFE","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-11-11 10:59:16","931364997542.0","0.0","-1048777250.0","0.0"
"ANR-SPR1","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-11-11 10:59:16","54437786960.0","0.0","1569071.0","0.0"
"ANR-SPR2","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-11-11 10:59:16","25507035337.0","0.0","-126539707.0","0.0"
"ANR-SPWebApp","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-11-11 10:59:16","169359066957.0","0.0","-2176585398.0","0.0"
"ANR-TestApps","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-23 16:00:38","29507714443.0","0.0","-37753640.0","0.0"
"ANR-TestCapture","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-23 16:00:38","23813917277.0","0.0","-261427763.0","0.0"
"ANR-TestDev","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-23 16:00:38","36014328621.0","0.0","25126791.0","0.0"
"ANR-TestSP","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-23 16:00:38","292600637747.0","0.0","128402138.0","0.0"
"ANR-TestSQL","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-24 04:20:21","361515830665.0","0.0","-378788316.0","0.0"
"ANR-TestSearch","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-23 16:00:38","26920230318.0","0.0","-75646472.0","0.0"
"ANR-Venus","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-11-11 10:59:16","1841380533306.0","0.0","55347717.0","0.0"
"ANR-WEB","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-11-11 10:59:16","52044479916.0","0.0","26669403.0","0.0"
"ANR-WWWIntranet","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-11-11 10:59:16","324206566169.0","0.0","154726083.0","0.0"
"ANR-testweb","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-23 16:00:39","213383904576.0","0.0","51043556.0","0.0"
"ANR-vParksRH7","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-11-11 10:59:16","84632025144.0","0.0","-22665831.0","0.0"
"BGS-Lutron","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-18 16:15:19","30842226775.0","0.0","22599417.0","0.0"
"BGS-SIEMENS","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-18 16:15:19","65271549329.0","0.0","-941821885.0","0.0"
"BGS-SQLDB","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-18 16:15:01","44282981533.0","0.0","31738990.0","0.0"
"CS-Test2016-A","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-06-22 12:06:25","43909650303.0","0.0","21513129.0","0.0"
"CS-Test2016-B","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-06-22 12:06:25","6637271448.0","0.0","1099299.0","0.0"
"Call-APP01-01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-29 09:39:40","14758777423.0","0.0","-293943431.0","0.0"
"Call-DB01-01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-04 08:35:36","25773813283.0","0.0","-54194049.0","0.0"
"Call-DB2-VOIP-01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-04 08:35:36","25934772594.0","0.0","92590178.0","0.0"
"Call-DC01-01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-04 07:04:49","23253272774.0","0.0","-1440108807.0","0.0"
"Call-DC02-01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-04 07:04:48","25948492686.0","0.0","261190896.0","0.0"
"Call-HS3-VOIP-01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-04 08:35:36","15429856241.0","0.0","48957954.0","0.0"
"E911-AGSNL","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-07-27 14:18:20","174084041864.0","0.0","53024161.0","0.0"
"E911-DC1","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-07-27 14:18:20","364972616133.0","0.0","375750809.0","0.0"
"E911-GIS","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-07-27 14:18:20","118375815911.0","0.0","188603351.0","0.0"
"EAG-JonTestServer","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-12-31 11:56:58","22376279070.0","0.0","405912387.0","0.0"
"EAG-JonTestpfSenseVM","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-11-06 09:09:35","40289328650.0","0.0","709584917.0","0.0"
"EAG-PFSENSE-AGO01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2019-01-08 14:56:28","774398392.0","0.0","6175053.0","0.0"
"EAG-PFSENSE-AGO02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2019-01-22 13:44:58","398013031.0","0.0","30616387.0","0.0"
"EAG-PFSENSE-AHS01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-10 15:29:08","967325982.0","0.0","-4814688.0","0.0"
"EAG-PFSENSE-AHS02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-12 15:37:28","921335768.0","0.0","-6237328.0","0.0"
"EAG-PFSENSE-AHSFILES01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-11-20 11:12:36","644263721.0","0.0","6097391.0","0.0"
"EAG-PFSENSE-AHSFILES02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-11-20 15:15:02","943899953.0","0.0","2775086.0","0.0"
"EAG-PFSENSE-ANR01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-04 14:08:10","635029113.0","0.0","14686181.0","0.0"
"EAG-PFSENSE-ANR02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-04 15:08:59","1112596764.0","0.0","13452839.0","0.0"
"EAG-PFSENSE-Available01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-11-19 15:29:51","658068071.0","0.0","6695409.0","0.0"
"EAG-PFSENSE-Available02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-11-19 11:27:25","565874749.0","0.0","-9128330.0","0.0"
"EAG-PFSENSE-C2TEST01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-11 11:32:15","1132233854.0","0.0","7565382.0","0.0"
"EAG-PFSENSE-C2TEST02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-11 12:44:12","862572400.0","0.0","13626486.0","0.0"
"EAG-PFSENSE-CTO01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-20 15:44:20","897521478.0","0.0","-7156651.0","0.0"
"EAG-PFSENSE-CTO02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-21 09:57:42","1146658120.0","0.0","609870.0","0.0"
"EAG-PFSENSE-DOL01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-07-17 13:46:44","1097320307.0","0.0","14018776.0","0.0"
"EAG-PFSENSE-DOL02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-07-26 13:12:56","772382250.0","0.0","-9679835.0","0.0"
"EAG-PFSENSE-E91101","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-12-07 11:10:01","695399931.0","0.0","9565406.0","0.0"
"EAG-PFSENSE-EA01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-11-15 09:29:00","669599355.0","0.0","6456874.0","0.0"
"EAG-PFSENSE-EA02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-11-16 10:44:30","657206324.0","0.0","6150622.0","0.0"
"EAG-PFSENSE-EAS01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-12-31 11:26:34","499513650.0","0.0","-801437.0","0.0"
"EAG-PFSENSE-ERP01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-11-28 16:25:13","951524812.0","0.0","7923136.0","0.0"
"EAG-PFSENSE-ERP02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-11-28 14:57:10","605496425.0","0.0","12634858.0","0.0"
"EAG-PFSENSE-JUD-DR01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-15 15:38:03","721017366.0","0.0","13562699.0","0.0"
"EAG-PFSENSE-JUD-DR02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-15 18:33:07","1105981709.0","0.0","26758058.0","0.0"
"EAG-PFSENSE-JUD-VPN-01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-12-19 15:45:39","1487873624.0","0.0","25394187.0","0.0"
"EAG-PFSENSE-JUD-VPN-02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2019-01-15 10:15:42","911944303.0","0.0","45597215.0","0.0"
"EAG-PFSENSE-JUD01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-07-25 09:30:13","654761540.0","0.0","7601109.0","0.0"
"EAG-PFSENSE-JUD02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-07-17 13:46:44","1077289983.0","0.0","21950162.0","0.0"
"EAG-PFSENSE-PSB01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2019-01-28 11:30:14","541211557.0","0.0","77315936.0","0.0"
"EAG-PFSENSE-TAX01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-10-04 08:39:33","427357598.0","0.0","-19074601.0","0.0"
"EAG-PFSENSE-TAX02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-10-04 13:41:53","1136339778.0","0.0","23057184.0","0.0"
"EAG-PFSENSE-TEST01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-11-06 08:33:19","1174699223.0","0.0","5426239.0","0.0"
"EAG-PFSENSE-TEST02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-11-21 12:23:13","1147902753.0","0.0","8528426.0","0.0"
"EAG-PFSENSE-VCGI01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-13 14:48:48","1108497107.0","0.0","27090676.0","0.0"
"EAG-PFSENSE-VCGI02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-17 13:25:15","672698626.0","0.0","13744702.0","0.0"
"EAG-VLAN3722-pfSenseTest","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-17 11:27:12","30670702721.0","0.0","-584740126.0","0.0"
"EAG-VLAN3723-pfSenseTest","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-17 11:27:12","19244539489.0","0.0","-15496217.0","0.0"
"EAG-VLAN3724DMZ-pfSenseTest","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-17 11:27:12","21130496958.0","0.0","1258437.0","0.0"
"EAG-aaron-testing-stuff","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2019-01-28 09:29:47","1657330539.0","0.0","192204917.0","0.0"
"EAG-pfSense-CE-PH01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-07-16 11:43:31","357889814.0","0.0","116290.0","0.0"
"EDU-DC1","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-24 14:30:32","60577078721.0","0.0","174493683.0","0.0"
"EDU-DC2","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-24 14:30:32","51967292815.0","0.0","-103775274.0","0.0"
"EDU-DKR-01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-15 13:37:39","1156570567.0","0.0","395300.0","0.0"
"EDU-EDE-DEV","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2019-01-04 11:55:32","23308702870.0","0.0","751893640.0","0.0"
"EDU-EDE-DEV-DF","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2019-01-07 11:39:56","10095684325.0","0.0","360560154.0","0.0"
"EDU-EDE-DEV-ETL","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2019-01-24 16:08:50","23700627260.0","0.0","303539930.0","0.0"
"EDU-EDE-DEV-REP","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2019-01-07 11:39:55","30063218868.0","0.0","1073686388.0","0.0"
"EDU-EDE-ETL","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2019-01-04 11:55:32","12105328082.0","0.0","390494454.0","0.0"
"EDU-EDE-SQLDEV","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-12 10:33:47","30224122634.0","0.0","376949956.0","0.0"
"EDU-EDE-SQLPRD","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2019-01-09 09:43:12","10665433499.0","0.0","194606987.0","0.0"
"EDU-EFT","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-24 14:30:32","23334132425.0","0.0","18503209.0","0.0"
"EDU-EFT-DMZ","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-24 14:30:32","18267737729.0","0.0","59063612.0","0.0"
"EDU-FS1","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-24 14:30:32","1481261116668.0","0.0","202158456.0","0.0"
"EDU-FS2","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-24 14:30:32","1155250304544.0","0.0","269219804.0","0.0"
"EDU-IES4","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-24 14:30:32","52641658339.0","0.0","27639596.0","0.0"
"EDU-NSLP","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-24 14:30:32","8893072760.0","0.0","515195.0","0.0"
"EDU-Netwrix","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-24 14:30:32","17078640979.0","0.0","16646904.0","0.0"
"EDU-Print","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-24 14:30:32","28545660413.0","0.0","53995173.0","0.0"
"EDU-SQL2","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-12-13 14:16:00","29320155452.0","0.0","-144520910.0","0.0"
"EDU-SQLAnalysis","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-24 14:30:32","47033598460.0","0.0","4827536.0","0.0"
"EDWREPPUB","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-24 14:30:32","1681465189.0","0.0","2167874.0","0.0"
"ENT-AADSync","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-07-06 10:27:34","51756176209.0","0.0","-59351605.0","0.0"
"ENT-ADAUDIT","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-18 16:13:04","34862380947.0","0.0","-37127257.0","0.0"
"ENT-AZAPROXY01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2019-01-28 12:00:22","8411098407.0","0.0","1201585486.0","0.0"
"ENT-AZAPROXY02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2019-01-28 12:00:20","7710711612.0","0.0","1101530230.0","0.0"
"ENT-CA","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-18 16:15:55","22871592373.0","0.0","-113130085.0","0.0"
"ENT-CISCO-CDA","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-01 09:42:10","590763731.0","0.0","8.0","0.0"
"ENT-DCNET01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-18 16:13:45","27689913270.0","0.0","3832202.0","0.0"
"ENT-DCNET02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-18 16:13:45","26658383316.0","0.0","49866279.0","0.0"
"ENT-DCVSMS01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-18 16:13:45","58344494076.0","0.0","23356304.0","0.0"
"ENT-DCVSMS02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-18 16:13:45","58422678966.0","0.0","804807027.0","0.0"
"ENT-DCVSMS03","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-18 16:13:45","31526723139.0","0.0","-681076898.0","0.0"
"ENT-DCVSMS04","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-18 16:13:45","46304979461.0","0.0","641373595.0","0.0"
"ENT-EXCH","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-07-12 11:51:38","4584329491940.0","0.0","10114421975.0","0.0"
"ENT-Footprints-2003","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-18 16:15:01","83004370662.0","0.0","-32432051.0","0.0"
"ENT-IEM-CORE","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-18 16:14:22","1393422959616.0","0.0","11299173457.0","0.0"
"ENT-IEM-CSA","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-18 16:14:22","6068296749.0","0.0","15248350.0","0.0"
"ENT-IEM-SQL","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-18 16:14:22","211440161321.0","0.0","5432501.0","0.0"
"ENT-ISM-APP","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-10-23 15:00:58","24459756570.0","0.0","-37841045.0","0.0"
"ENT-ISM-REP","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-10-23 15:46:24","24332495794.0","0.0","-861711575.0","0.0"
"ENT-ISM-SQL","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-10-23 15:46:24","34862908672.0","0.0","52892439.0","0.0"
"ENT-ISM-UAT","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-18 16:14:22","28787119862.0","0.0","-32329593.0","0.0"
"ENT-ISM-WEB","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-10-23 15:16:24","26705528827.0","0.0","-63130981.0","0.0"
"ENT-LDSD-App","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-18 16:14:22","56969968903.0","0.0","-3653931.0","0.0"
"ENT-LDSD-UAT","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-18 16:14:22","82841876127.0","0.0","98984167.0","0.0"
"ENT-LDSD-Web","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-18 16:14:22","64444198277.0","0.0","83404678.0","0.0"
"ENT-MBAM","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-18 16:15:01","25917704438.0","0.0","17861841.0","0.0"
"ENT-MBAM-SQL","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-18 16:15:01","31566868129.0","0.0","14590266.0","0.0"
"ENT-SEP","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-18 16:13:04","240650011641.0","0.0","765610504.0","0.0"
"ENT-SP-APP","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-18 16:15:01","91010978947.0","0.0","-1312540320.0","0.0"
"ENT-SP-SQL","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-18 16:15:01","838532816123.0","0.0","-4072461161.0","0.0"
"ENT-SP-WEB","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-18 16:15:01","80781281435.0","0.0","68375251.0","0.0"
"ENT-Seamus-CentOS7","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-12-13 13:33:19","16875860668.0","0.0","4020035.0","0.0"
"ENT-VPN01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-12 11:34:34","38011410307.0","0.0","254237316.0","0.0"
"ENT-VPN02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-18 16:15:55","50869596557.0","0.0","-39725793.0","0.0"
"ENT-VPNTEST01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-11-07 14:23:59","492303243.0","0.0","8.0","0.0"
"ENT-VPNTEST02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-11-07 14:24:00","492303243.0","0.0","8.0","0.0"
"ENT-WSUS","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-08-18 16:13:04","582048971120.0","0.0","2116803055.0","0.0"
"ERP-BIDEVAPP01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-12-13 13:34:22","47061393795.0","0.0","48428268.0","0.0"
"ERP-BIGIPVE01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-06-22 12:07:21","9042861691.0","0.0","1952681.0","0.0"
"ERP-BIGIPVE02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-06-22 12:07:21","7502602094.0","0.0","2738929.0","0.0"
"ERP-BUDDBDEV01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-12-13 13:34:22","27920832421.0","0.0","-340231955.0","0.0"
"ERP-DBFMDEV01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2019-01-09 14:15:35","106187746380.0","0.0","4084144091.0","0.0"
"ERP-DBFMSIT01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-06-22 12:07:21","141857134307.0","0.0","18024776.0","0.0"
"ERP-DNS05","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-06-22 12:07:21","787355675868.0","0.0","6139580583.0","0.0"
"ERP-DNS06","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-06-22 12:07:21","37021640582.0","0.0","414463220.0","0.0"
"ERP-DSHEPARD-VM","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-06-22 12:07:21","34455036339.0","0.0","115054394.0","0.0"
"ERP-ES-PRD01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-10-29 13:30:20","25495603710.0","0.0","283915967.0","0.0"
"ERP-ES-PRD02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-10-29 13:30:19","24409192586.0","0.0","510154403.0","0.0"
"ERP-ES01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-06-22 12:07:21","40124916165.0","0.0","3195201.0","0.0"
